"","ID","day","Dataset","x","ps","interval","fate"
"1",1,1,"1",-0.00833872179072249,0.888033969869282,1,0
"2",2,1,"1",-0.00833872179072249,0.888033969869282,1,1
"3",3,1,"1",-0.00833872179072249,0.888033969869282,1,1
"4",4,1,"1",-0.00833872179072249,0.888033969869282,1,0
"5",5,1,"1",-0.00833872179072249,0.888033969869282,1,1
"6",6,1,"1",-0.00833872179072249,0.888033969869282,1,0
"7",7,1,"1",-0.00833872179072249,0.888033969869282,1,0
"8",8,1,"1",-0.00833872179072249,0.888033969869282,1,1
"9",9,1,"1",-0.00833872179072249,0.888033969869282,1,1
"10",10,1,"1",-0.00833872179072249,0.888033969869282,1,1
"11",11,1,"1",-0.00833872179072249,0.888033969869282,1,1
"12",12,1,"1",-0.00833872179072249,0.888033969869282,1,1
"13",13,1,"1",-0.00833872179072249,0.888033969869282,1,1
"14",14,1,"1",-0.00833872179072249,0.888033969869282,1,1
"15",15,1,"1",-0.00833872179072249,0.888033969869282,1,1
"16",16,1,"1",-0.00833872179072249,0.888033969869282,1,0
"17",17,1,"1",-0.00833872179072249,0.888033969869282,1,1
"18",18,1,"1",-0.00833872179072249,0.888033969869282,1,0
"19",19,1,"1",-0.00833872179072249,0.888033969869282,1,1
"20",20,1,"1",-0.00833872179072249,0.888033969869282,1,0
"21",21,1,"1",-0.00833872179072249,0.888033969869282,1,0
"22",22,1,"1",-0.00833872179072249,0.888033969869282,1,1
"23",23,1,"1",-0.00833872179072249,0.888033969869282,1,1
"24",24,1,"1",-0.00833872179072249,0.888033969869282,1,1
"25",25,1,"1",-0.00833872179072249,0.888033969869282,1,1
"26",26,1,"1",-0.00833872179072249,0.888033969869282,1,1
"27",27,1,"1",-0.00833872179072249,0.888033969869282,1,1
"28",28,1,"1",-0.00833872179072249,0.888033969869282,1,1
"29",29,1,"1",-0.00833872179072249,0.888033969869282,1,1
"30",30,1,"1",-0.00833872179072249,0.888033969869282,1,1
"31",1,2,"1",0.00115526740009652,0.891295558636102,1,0
"32",2,2,"1",0.00115526740009652,0.891295558636102,1,1
"33",3,2,"1",0.00115526740009652,0.891295558636102,1,1
"34",4,2,"1",0.00115526740009652,0.891295558636102,1,0
"35",5,2,"1",0.00115526740009652,0.891295558636102,1,1
"36",6,2,"1",0.00115526740009652,0.891295558636102,1,0
"37",7,2,"1",0.00115526740009652,0.891295558636102,1,0
"38",8,2,"1",0.00115526740009652,0.891295558636102,1,1
"39",9,2,"1",0.00115526740009652,0.891295558636102,1,1
"40",10,2,"1",0.00115526740009652,0.891295558636102,1,1
"41",11,2,"1",0.00115526740009652,0.891295558636102,1,1
"42",12,2,"1",0.00115526740009652,0.891295558636102,1,1
"43",13,2,"1",0.00115526740009652,0.891295558636102,1,1
"44",14,2,"1",0.00115526740009652,0.891295558636102,1,1
"45",15,2,"1",0.00115526740009652,0.891295558636102,1,1
"46",16,2,"1",0.00115526740009652,0.891295558636102,1,0
"47",17,2,"1",0.00115526740009652,0.891295558636102,1,1
"48",18,2,"1",0.00115526740009652,0.891295558636102,1,0
"49",19,2,"1",0.00115526740009652,0.891295558636102,1,1
"50",20,2,"1",0.00115526740009652,0.891295558636102,1,0
"51",21,2,"1",0.00115526740009652,0.891295558636102,1,0
"52",22,2,"1",0.00115526740009652,0.891295558636102,1,1
"53",23,2,"1",0.00115526740009652,0.891295558636102,1,1
"54",24,2,"1",0.00115526740009652,0.891295558636102,1,1
"55",25,2,"1",0.00115526740009652,0.891295558636102,1,1
"56",26,2,"1",0.00115526740009652,0.891295558636102,1,1
"57",27,2,"1",0.00115526740009652,0.891295558636102,1,1
"58",28,2,"1",0.00115526740009652,0.891295558636102,1,1
"59",29,2,"1",0.00115526740009652,0.891295558636102,1,1
"60",30,2,"1",0.00115526740009652,0.891295558636102,1,1
"61",1,3,"1",-0.0107901602915045,0.887178015601882,1,0
"62",2,3,"1",-0.0107901602915045,0.887178015601882,1,1
"63",3,3,"1",-0.0107901602915045,0.887178015601882,1,1
"64",4,3,"1",-0.0107901602915045,0.887178015601882,1,0
"65",5,3,"1",-0.0107901602915045,0.887178015601882,1,1
"66",6,3,"1",-0.0107901602915045,0.887178015601882,1,0
"67",7,3,"1",-0.0107901602915045,0.887178015601882,1,0
"68",8,3,"1",-0.0107901602915045,0.887178015601882,1,1
"69",9,3,"1",-0.0107901602915045,0.887178015601882,1,1
"70",10,3,"1",-0.0107901602915045,0.887178015601882,1,1
"71",11,3,"1",-0.0107901602915045,0.887178015601882,1,1
"72",12,3,"1",-0.0107901602915045,0.887178015601882,1,1
"73",13,3,"1",-0.0107901602915045,0.887178015601882,1,1
"74",14,3,"1",-0.0107901602915045,0.887178015601882,1,1
"75",15,3,"1",-0.0107901602915045,0.887178015601882,1,1
"76",16,3,"1",-0.0107901602915045,0.887178015601882,1,0
"77",17,3,"1",-0.0107901602915045,0.887178015601882,1,1
"78",18,3,"1",-0.0107901602915045,0.887178015601882,1,0
"79",19,3,"1",-0.0107901602915045,0.887178015601882,1,1
"80",20,3,"1",-0.0107901602915045,0.887178015601882,1,0
"81",21,3,"1",-0.0107901602915045,0.887178015601882,1,0
"82",22,3,"1",-0.0107901602915045,0.887178015601882,1,1
"83",23,3,"1",-0.0107901602915045,0.887178015601882,1,1
"84",24,3,"1",-0.0107901602915045,0.887178015601882,1,1
"85",25,3,"1",-0.0107901602915045,0.887178015601882,1,1
"86",26,3,"1",-0.0107901602915045,0.887178015601882,1,1
"87",27,3,"1",-0.0107901602915045,0.887178015601882,1,1
"88",28,3,"1",-0.0107901602915045,0.887178015601882,1,1
"89",29,3,"1",-0.0107901602915045,0.887178015601882,1,1
"90",30,3,"1",-0.0107901602915045,0.887178015601882,1,1
"91",2,4,"1",0.0176990500876818,0.896779883185327,2,1
"92",3,4,"1",0.0176990500876818,0.896779883185327,2,1
"93",5,4,"1",0.0176990500876818,0.896779883185327,2,1
"94",8,4,"1",0.0176990500876818,0.896779883185327,2,1
"95",9,4,"1",0.0176990500876818,0.896779883185327,2,1
"96",10,4,"1",0.0176990500876818,0.896779883185327,2,1
"97",11,4,"1",0.0176990500876818,0.896779883185327,2,1
"98",12,4,"1",0.0176990500876818,0.896779883185327,2,0
"99",13,4,"1",0.0176990500876818,0.896779883185327,2,1
"100",14,4,"1",0.0176990500876818,0.896779883185327,2,0
"101",15,4,"1",0.0176990500876818,0.896779883185327,2,0
"102",17,4,"1",0.0176990500876818,0.896779883185327,2,1
"103",19,4,"1",0.0176990500876818,0.896779883185327,2,0
"104",22,4,"1",0.0176990500876818,0.896779883185327,2,1
"105",23,4,"1",0.0176990500876818,0.896779883185327,2,1
"106",24,4,"1",0.0176990500876818,0.896779883185327,2,1
"107",25,4,"1",0.0176990500876818,0.896779883185327,2,1
"108",26,4,"1",0.0176990500876818,0.896779883185327,2,0
"109",27,4,"1",0.0176990500876818,0.896779883185327,2,1
"110",28,4,"1",0.0176990500876818,0.896779883185327,2,1
"111",29,4,"1",0.0176990500876818,0.896779883185327,2,1
"112",30,4,"1",0.0176990500876818,0.896779883185327,2,0
"113",2,5,"1",0.00286473584407046,0.891873896064619,2,1
"114",3,5,"1",0.00286473584407046,0.891873896064619,2,1
"115",5,5,"1",0.00286473584407046,0.891873896064619,2,1
"116",8,5,"1",0.00286473584407046,0.891873896064619,2,1
"117",9,5,"1",0.00286473584407046,0.891873896064619,2,1
"118",10,5,"1",0.00286473584407046,0.891873896064619,2,1
"119",11,5,"1",0.00286473584407046,0.891873896064619,2,1
"120",12,5,"1",0.00286473584407046,0.891873896064619,2,0
"121",13,5,"1",0.00286473584407046,0.891873896064619,2,1
"122",14,5,"1",0.00286473584407046,0.891873896064619,2,0
"123",15,5,"1",0.00286473584407046,0.891873896064619,2,0
"124",17,5,"1",0.00286473584407046,0.891873896064619,2,1
"125",19,5,"1",0.00286473584407046,0.891873896064619,2,0
"126",22,5,"1",0.00286473584407046,0.891873896064619,2,1
"127",23,5,"1",0.00286473584407046,0.891873896064619,2,1
"128",24,5,"1",0.00286473584407046,0.891873896064619,2,1
"129",25,5,"1",0.00286473584407046,0.891873896064619,2,1
"130",26,5,"1",0.00286473584407046,0.891873896064619,2,0
"131",27,5,"1",0.00286473584407046,0.891873896064619,2,1
"132",28,5,"1",0.00286473584407046,0.891873896064619,2,1
"133",29,5,"1",0.00286473584407046,0.891873896064619,2,1
"134",30,5,"1",0.00286473584407046,0.891873896064619,2,0
"135",2,6,"1",-0.0106124889514606,0.887240243533076,2,1
"136",3,6,"1",-0.0106124889514606,0.887240243533076,2,1
"137",5,6,"1",-0.0106124889514606,0.887240243533076,2,1
"138",8,6,"1",-0.0106124889514606,0.887240243533076,2,1
"139",9,6,"1",-0.0106124889514606,0.887240243533076,2,1
"140",10,6,"1",-0.0106124889514606,0.887240243533076,2,1
"141",11,6,"1",-0.0106124889514606,0.887240243533076,2,1
"142",12,6,"1",-0.0106124889514606,0.887240243533076,2,0
"143",13,6,"1",-0.0106124889514606,0.887240243533076,2,1
"144",14,6,"1",-0.0106124889514606,0.887240243533076,2,0
"145",15,6,"1",-0.0106124889514606,0.887240243533076,2,0
"146",17,6,"1",-0.0106124889514606,0.887240243533076,2,1
"147",19,6,"1",-0.0106124889514606,0.887240243533076,2,0
"148",22,6,"1",-0.0106124889514606,0.887240243533076,2,1
"149",23,6,"1",-0.0106124889514606,0.887240243533076,2,1
"150",24,6,"1",-0.0106124889514606,0.887240243533076,2,1
"151",25,6,"1",-0.0106124889514606,0.887240243533076,2,1
"152",26,6,"1",-0.0106124889514606,0.887240243533076,2,0
"153",27,6,"1",-0.0106124889514606,0.887240243533076,2,1
"154",28,6,"1",-0.0106124889514606,0.887240243533076,2,1
"155",29,6,"1",-0.0106124889514606,0.887240243533076,2,1
"156",30,6,"1",-0.0106124889514606,0.887240243533076,2,0
"157",2,7,"1",0.00471550517336474,0.892496987522999,3,1
"158",3,7,"1",0.00471550517336474,0.892496987522999,3,0
"159",5,7,"1",0.00471550517336474,0.892496987522999,3,1
"160",8,7,"1",0.00471550517336474,0.892496987522999,3,0
"161",9,7,"1",0.00471550517336474,0.892496987522999,3,0
"162",10,7,"1",0.00471550517336474,0.892496987522999,3,0
"163",11,7,"1",0.00471550517336474,0.892496987522999,3,1
"164",13,7,"1",0.00471550517336474,0.892496987522999,3,1
"165",17,7,"1",0.00471550517336474,0.892496987522999,3,1
"166",22,7,"1",0.00471550517336474,0.892496987522999,3,1
"167",23,7,"1",0.00471550517336474,0.892496987522999,3,1
"168",24,7,"1",0.00471550517336474,0.892496987522999,3,1
"169",25,7,"1",0.00471550517336474,0.892496987522999,3,1
"170",27,7,"1",0.00471550517336474,0.892496987522999,3,1
"171",28,7,"1",0.00471550517336474,0.892496987522999,3,1
"172",29,7,"1",0.00471550517336474,0.892496987522999,3,1
"173",2,8,"1",0.00765589406249328,0.893480422540918,3,1
"174",3,8,"1",0.00765589406249328,0.893480422540918,3,0
"175",5,8,"1",0.00765589406249328,0.893480422540918,3,1
"176",8,8,"1",0.00765589406249328,0.893480422540918,3,0
"177",9,8,"1",0.00765589406249328,0.893480422540918,3,0
"178",10,8,"1",0.00765589406249328,0.893480422540918,3,0
"179",11,8,"1",0.00765589406249328,0.893480422540918,3,1
"180",13,8,"1",0.00765589406249328,0.893480422540918,3,1
"181",17,8,"1",0.00765589406249328,0.893480422540918,3,1
"182",22,8,"1",0.00765589406249328,0.893480422540918,3,1
"183",23,8,"1",0.00765589406249328,0.893480422540918,3,1
"184",24,8,"1",0.00765589406249328,0.893480422540918,3,1
"185",25,8,"1",0.00765589406249328,0.893480422540918,3,1
"186",27,8,"1",0.00765589406249328,0.893480422540918,3,1
"187",28,8,"1",0.00765589406249328,0.893480422540918,3,1
"188",29,8,"1",0.00765589406249328,0.893480422540918,3,1
"189",2,9,"1",0.00575095603181404,0.892844209444938,3,1
"190",3,9,"1",0.00575095603181404,0.892844209444938,3,0
"191",5,9,"1",0.00575095603181404,0.892844209444938,3,1
"192",8,9,"1",0.00575095603181404,0.892844209444938,3,0
"193",9,9,"1",0.00575095603181404,0.892844209444938,3,0
"194",10,9,"1",0.00575095603181404,0.892844209444938,3,0
"195",11,9,"1",0.00575095603181404,0.892844209444938,3,1
"196",13,9,"1",0.00575095603181404,0.892844209444938,3,1
"197",17,9,"1",0.00575095603181404,0.892844209444938,3,1
"198",22,9,"1",0.00575095603181404,0.892844209444938,3,1
"199",23,9,"1",0.00575095603181404,0.892844209444938,3,1
"200",24,9,"1",0.00575095603181404,0.892844209444938,3,1
"201",25,9,"1",0.00575095603181404,0.892844209444938,3,1
"202",27,9,"1",0.00575095603181404,0.892844209444938,3,1
"203",28,9,"1",0.00575095603181404,0.892844209444938,3,1
"204",29,9,"1",0.00575095603181404,0.892844209444938,3,1
"205",2,10,"1",-0.00457597343684159,0.88933674400245,4,1
"206",5,10,"1",-0.00457597343684159,0.88933674400245,4,1
"207",11,10,"1",-0.00457597343684159,0.88933674400245,4,0
"208",13,10,"1",-0.00457597343684159,0.88933674400245,4,1
"209",17,10,"1",-0.00457597343684159,0.88933674400245,4,1
"210",22,10,"1",-0.00457597343684159,0.88933674400245,4,1
"211",23,10,"1",-0.00457597343684159,0.88933674400245,4,0
"212",24,10,"1",-0.00457597343684159,0.88933674400245,4,0
"213",25,10,"1",-0.00457597343684159,0.88933674400245,4,0
"214",27,10,"1",-0.00457597343684159,0.88933674400245,4,1
"215",28,10,"1",-0.00457597343684159,0.88933674400245,4,1
"216",29,10,"1",-0.00457597343684159,0.88933674400245,4,1
"217",2,11,"1",0.016720470377366,0.8964624117687,4,1
"218",5,11,"1",0.016720470377366,0.8964624117687,4,1
"219",11,11,"1",0.016720470377366,0.8964624117687,4,0
"220",13,11,"1",0.016720470377366,0.8964624117687,4,1
"221",17,11,"1",0.016720470377366,0.8964624117687,4,1
"222",22,11,"1",0.016720470377366,0.8964624117687,4,1
"223",23,11,"1",0.016720470377366,0.8964624117687,4,0
"224",24,11,"1",0.016720470377366,0.8964624117687,4,0
"225",25,11,"1",0.016720470377366,0.8964624117687,4,0
"226",27,11,"1",0.016720470377366,0.8964624117687,4,1
"227",28,11,"1",0.016720470377366,0.8964624117687,4,1
"228",29,11,"1",0.016720470377366,0.8964624117687,4,1
"229",2,12,"1",0.00357184147865995,0.892112328391754,4,1
"230",5,12,"1",0.00357184147865995,0.892112328391754,4,1
"231",11,12,"1",0.00357184147865995,0.892112328391754,4,0
"232",13,12,"1",0.00357184147865995,0.892112328391754,4,1
"233",17,12,"1",0.00357184147865995,0.892112328391754,4,1
"234",22,12,"1",0.00357184147865995,0.892112328391754,4,1
"235",23,12,"1",0.00357184147865995,0.892112328391754,4,0
"236",24,12,"1",0.00357184147865995,0.892112328391754,4,0
"237",25,12,"1",0.00357184147865995,0.892112328391754,4,0
"238",27,12,"1",0.00357184147865995,0.892112328391754,4,1
"239",28,12,"1",0.00357184147865995,0.892112328391754,4,1
"240",29,12,"1",0.00357184147865995,0.892112328391754,4,1
"241",2,13,"1",-0.00827762498018354,0.888055230023293,5,1
"242",5,13,"1",-0.00827762498018354,0.888055230023293,5,1
"243",13,13,"1",-0.00827762498018354,0.888055230023293,5,0
"244",17,13,"1",-0.00827762498018354,0.888055230023293,5,1
"245",22,13,"1",-0.00827762498018354,0.888055230023293,5,1
"246",27,13,"1",-0.00827762498018354,0.888055230023293,5,1
"247",28,13,"1",-0.00827762498018354,0.888055230023293,5,0
"248",29,13,"1",-0.00827762498018354,0.888055230023293,5,1
"249",2,14,"1",-0.0269522811174056,0.881390795494268,5,1
"250",5,14,"1",-0.0269522811174056,0.881390795494268,5,1
"251",13,14,"1",-0.0269522811174056,0.881390795494268,5,0
"252",17,14,"1",-0.0269522811174056,0.881390795494268,5,1
"253",22,14,"1",-0.0269522811174056,0.881390795494268,5,1
"254",27,14,"1",-0.0269522811174056,0.881390795494268,5,1
"255",28,14,"1",-0.0269522811174056,0.881390795494268,5,0
"256",29,14,"1",-0.0269522811174056,0.881390795494268,5,1
"257",2,15,"1",0.0121867522139896,0.89498028848582,5,1
"258",5,15,"1",0.0121867522139896,0.89498028848582,5,1
"259",13,15,"1",0.0121867522139896,0.89498028848582,5,0
"260",17,15,"1",0.0121867522139896,0.89498028848582,5,1
"261",22,15,"1",0.0121867522139896,0.89498028848582,5,1
"262",27,15,"1",0.0121867522139896,0.89498028848582,5,1
"263",28,15,"1",0.0121867522139896,0.89498028848582,5,0
"264",29,15,"1",0.0121867522139896,0.89498028848582,5,1
"265",2,16,"1",-0.00152355571846807,0.890383812011659,6,1
"266",5,16,"1",-0.00152355571846807,0.890383812011659,6,1
"267",17,16,"1",-0.00152355571846807,0.890383812011659,6,1
"268",22,16,"1",-0.00152355571846807,0.890383812011659,6,0
"269",27,16,"1",-0.00152355571846807,0.890383812011659,6,1
